"x","r","lb_2.5","lb_25","ub_97.5","ub_75","prob","d_comb","variable"
19303,-0.072976680558397,-0.132227367688127,-0.0913280379038508,-0.0252566377382585,-0.0557279757279168,0.0009375,2022-11-07,"growth_rate"
19304,-0.0744134684300576,-0.13696972373391,-0.0937188710722709,-0.0235892576359615,-0.0559815087486168,0.001,2022-11-08,"growth_rate"
19305,-0.0756474480789295,-0.140927379026159,-0.0959635168926067,-0.022670664450752,-0.056515052522208,0.0015,2022-11-09,"growth_rate"
19306,-0.0768235662250333,-0.145398568039938,-0.0980652117511511,-0.0208789442479854,-0.0568913525725396,0.0035625,2022-11-10,"growth_rate"
19307,-0.0776453263257996,-0.149986416923394,-0.0998360560313559,-0.0188194814492356,-0.056629191341729,0.004625,2022-11-11,"growth_rate"
19308,-0.0782919423845389,-0.154625804433041,-0.10144801923613,-0.0163956136034149,-0.0562885292751381,0.006,2022-11-12,"growth_rate"
19309,-0.0786313914585466,-0.156977191367024,-0.102750583059093,-0.013779615031223,-0.0558498347558619,0.0079375,2022-11-13,"growth_rate"
19310,-0.0787605709407049,-0.16005763482637,-0.103778629601039,-0.0113791459993209,-0.0552143758808868,0.011,2022-11-14,"growth_rate"
19141,1.77361086399655,1.32678361486669,1.61096661812787,2.3712517762476,1.95241918929606,0.9995625,2022-05-29,"Rt"
19142,1.76870397624824,1.34285517626034,1.61433149891614,2.34177420346765,1.93881003295018,0.999875,2022-05-30,"Rt"
19143,1.76364477266435,1.3561768083057,1.61929842165567,2.30978276311512,1.925762002033,0.9999375,2022-05-31,"Rt"
19144,1.76057707592522,1.36798160561813,1.62229796712482,2.28131316757329,1.91578635269385,0.9999375,2022-06-01,"Rt"
19145,1.75977469285087,1.37700275167508,1.62426012093568,2.25206061694186,1.90638966268859,1,2022-06-02,"Rt"
19146,1.75731760177702,1.39071087512624,1.62821347061062,2.22563001785717,1.89977882441224,1,2022-06-03,"Rt"
19147,1.75834396339348,1.40600127069896,1.63197418134453,2.20683854875398,1.89451183941116,1,2022-06-04,"Rt"
19148,1.75993800376191,1.42229567942664,1.63731093531923,2.18202990398684,1.88991854889956,1,2022-06-05,"Rt"
19149,1.76208622910396,1.43456509094851,1.64338356997356,2.16372175843486,1.88602504792132,1,2022-06-06,"Rt"
