"date","variable","strat","type","median","mean","sd","lower_95","lower_50","lower_20","upper_20","upper_50","upper_95"
NA,"day_of_week",6,NA,0.611791893134173,0.611818088135343,0.0420403257511137,0.535580981502997,0.582205937510972,0.599990843500756,0.622683275610542,0.639598865879719,0.696794222081854
NA,"day_of_week",7,NA,0.546355854893284,0.547117029271098,0.0380182781079096,0.472962589582799,0.522438661549961,0.536780035943487,0.554903083896482,0.570992404544501,0.625605390054008
2022-06-01,"growth_rate",NA,"estimate",0.0660049232587895,0.0659911581642866,0.017082445493302,0.0321951704553428,0.0544490537995369,0.0620426492496396,0.0702897696148157,0.0770610411225118,0.0994356903541165
2022-06-02,"growth_rate",NA,"estimate",0.0679794074639148,0.0680176856209665,0.0160451908723836,0.0367836018985046,0.0572576864905692,0.0641844113469208,0.0721672534471045,0.0786417356778443,0.0988720971034693
2022-06-03,"growth_rate",NA,"estimate",0.0701169537329127,0.0701430060211587,0.0151517749509298,0.0400099643306578,0.0599616981597533,0.0663572102964621,0.0737391155885582,0.0801471594489254,0.0991853185604245
2022-06-04,"growth_rate",NA,"estimate",0.0722400493021022,0.0723552787350787,0.0143985731568978,0.0439698757109651,0.0624985336697593,0.0688991699894333,0.0758098143712814,0.0820669031193136,0.0999721612141857
2022-06-05,"growth_rate",NA,"estimate",0.0744905421040766,0.0746410276686679,0.0137759146439092,0.0478814788157868,0.0651841406189635,0.071218296990645,0.077827458598758,0.0840085334824297,0.100924755943962
2022-06-06,"growth_rate",NA,"estimate",0.0767465653237029,0.0769853802233247,0.0132683463139497,0.0509108030874271,0.0679487639594605,0.0736467606235669,0.0799952962934396,0.0860118472693438,0.10207890803265
2022-06-07,"growth_rate",NA,"estimate",0.0791972780645654,0.0793722959944723,0.01285566169728,0.0544145996457603,0.0706019373264416,0.0760371709554879,0.0823906436826236,0.0881684853100578,0.103603898550024
2022-06-08,"growth_rate",NA,"estimate",0.0816221675020879,0.0817847757924638,0.0125146553482427,0.0575888678418131,0.0734961559642285,0.0785560469772317,0.084862303106693,0.0904369370870375,0.105363439572176
2022-06-09,"growth_rate",NA,"estimate",0.0840924769471347,0.0842050439571907,0.0122213937657336,0.0608573942156316,0.0759955754707084,0.0811168838480992,0.0871188587332839,0.0925780653954401,0.107625553952517
2022-06-10,"growth_rate",NA,"estimate",0.0865441551754243,0.0866146966643456,0.0119536255146427,0.0635007101706407,0.0789097496891455,0.0836750798304198,0.0897245356591276,0.0949246173725608,0.109740184615655
2022-06-11,"growth_rate",NA,"estimate",0.0889505476371985,0.0889948075649474,0.011692864091522,0.0665369696281602,0.081197946872561,0.086381470588472,0.0921279800994138,0.0970459620645288,0.111950543910951
2022-06-12,"growth_rate",NA,"estimate",0.0913472330673258,0.0913259821972174,0.011425724814794,0.0691558871738951,0.0838316946120115,0.0886147402602002,0.0941441180432416,0.0990494311585306,0.113569522539957
2022-06-13,"growth_rate",NA,"estimate",0.0937481626926348,0.0935883561395218,0.0111442801112539,0.071695668854361,0.0863564185857181,0.090937388031515,0.096487313597123,0.10100601766365,0.115208002852155
2022-06-14,"growth_rate",NA,"estimate",0.0961327001535263,0.0957615390898581,0.010845459515798,0.0743909153429126,0.0888260554841318,0.09319674630152,0.0985614346673804,0.102841452385471,0.116763461949086
2022-06-15,"growth_rate",NA,"estimate",0.0980771369067121,0.0978245163716687,0.0105297783351982,0.0767206367559235,0.0908729684282951,0.0953122558440765,0.100466898143826,0.104929115661569,0.118071437489788
2022-06-16,"growth_rate",NA,"estimate",0.0999683756212764,0.0997555282784131,0.0101998497115607,0.0789540065698058,0.0931094249321925,0.0972579246007318,0.102270580752498,0.106527892335995,0.119152275997749
2022-06-17,"growth_rate",NA,"estimate",0.101695577511442,0.101531954125976,0.00985915991583291,0.0819022254284915,0.0950613659932663,0.0991002919898614,0.103920036586449,0.108085783920422,0.120434213814002
2022-06-18,"growth_rate",NA,"estimate",0.103107729565984,0.103130231191853,0.00951145315726683,0.0846426002874836,0.0968684745178682,0.100685431694141,0.105475251655219,0.109478094204324,0.121343062066764
2022-06-19,"growth_rate",NA,"estimate",0.10451786735555,0.104525839523119,0.00916082379283466,0.0865645704602415,0.0985384884714806,0.102228473259714,0.106714091129279,0.110640966101937,0.122198309614637
2022-06-20,"growth_rate",NA,"estimate",0.105701307284857,0.105693383009691,0.00881233410905067,0.0886822614124424,0.0998789906311596,0.103446150329511,0.107798962295951,0.111492038968733,0.1230791373419
2022-06-21,"growth_rate",NA,"estimate",0.106624997922493,0.106606795710997,0.00847274816843642,0.0900585149549011,0.100910780621026,0.104484146311495,0.10845142207136,0.112106645587883,0.123560175561022
2022-06-22,"growth_rate",NA,"estimate",0.107113099585986,0.107239699663751,0.00815085098897561,0.0917698962038183,0.101768370509644,0.105197307628511,0.109093045005884,0.112536873746637,0.124004653354792
2022-06-23,"growth_rate",NA,"estimate",0.107411292292361,0.107565934864044,0.00785684634756947,0.0924279583509362,0.102348403751014,0.105658707022687,0.109337962779822,0.112825573390332,0.123639589077006
2022-06-24,"growth_rate",NA,"estimate",0.107451449223506,0.107560272198998,0.00760055452245924,0.0931789197452203,0.102473950880845,0.105596504433254,0.109160312287706,0.112476332089954,0.123088675469316
2022-06-25,"growth_rate",NA,"estimate",0.107043085085599,0.107199304769168,0.00738862072734788,0.0932233521336228,0.102271568211166,0.105320042230748,0.108752310002141,0.111843112021696,0.122294775071763
2022-06-26,"growth_rate",NA,"estimate",0.106254871890478,0.106462492375514,0.00722160886784629,0.092859621783016,0.101633113074812,0.104493804688868,0.107926556574132,0.111000034249426,0.121672818282509
2022-06-27,"growth_rate",NA,"estimate",0.104909913290929,0.105333309438982,0.00709231263310247,0.0923971679408014,0.100485427305565,0.103202873733972,0.106964337770324,0.109854565253504,0.119949546553475
2022-06-28,"growth_rate",NA,"estimate",0.103416178427676,0.103800421312011,0.00698636819102127,0.0912740671837183,0.09895296097074,0.101639437608009,0.105187400791173,0.108236430132916,0.118393384163636
2022-06-29,"growth_rate",NA,"estimate",0.101465795854348,0.10185879226482,0.00688524882188639,0.0897303518221084,0.0971816135593551,0.0995413805469722,0.103206971446584,0.106270971510188,0.116580977297596
2022-06-30,"growth_rate",NA,"estimate",0.0990290811967997,0.0995106155604376,0.00677061963049989,0.087790545354474,0.0947138065694803,0.097223094793686,0.100852415929887,0.103847018139466,0.113965413364574
2022-07-01,"growth_rate",NA,"estimate",0.0962320970628831,0.0967659566143455,0.00662858590132608,0.0851699040078524,0.0920655114815812,0.0945582743526481,0.0981072270936831,0.10086520475389,0.111317183216051
2022-07-02,"growth_rate",NA,"estimate",0.0931471499124277,0.0936430168334648,0.00645268637624806,0.0823969372557163,0.0891827981490313,0.0916991080269514,0.094893756956051,0.0976102697513381,0.107606084229656
2022-07-03,"growth_rate",NA,"estimate",0.089695495693894,0.090167957670671,0.00624509896904289,0.0791090912073239,0.0858448952713828,0.0882005968255751,0.0913846963561598,0.0942825818393011,0.103611485819884
2022-07-04,"growth_rate",NA,"estimate",0.0859868869830138,0.0863742675569114,0.00601600951162222,0.0755467654890909,0.0822453546106754,0.0844812967909399,0.0875756180164566,0.0903026901622324,0.0992395915250254
2022-07-05,"growth_rate",NA,"estimate",0.0820257265232108,0.0823017018419472,0.00578135318328883,0.0717727547298727,0.0783950625205299,0.0804003407457706,0.0834602950279972,0.0859675408789522,0.0944737206662476
2022-07-06,"growth_rate",NA,"estimate",0.0776438779856613,0.0779948697601976,0.00555931853107706,0.0676295338151017,0.0742713221599702,0.0762439800065056,0.0790399510070671,0.0815575453339077,0.0894078915338503
2022-07-07,"growth_rate",NA,"estimate",0.0732205271769605,0.0735015756861655,0.00536626666502965,0.063199172064555,0.0698143340964197,0.0719079767471278,0.0745719242297642,0.0770263284464333,0.0844548792061589
2022-07-08,"growth_rate",NA,"estimate",0.0686814729229071,0.0688710401238789,0.00521305509064754,0.058820508545898,0.0653910361572468,0.0674574014499883,0.0700132487172789,0.0722639973235182,0.0794383315868451
2022-07-09,"growth_rate",NA,"estimate",0.0640590417210763,0.0641521280948523,0.00510289158842465,0.0542411536661245,0.0608393634685712,0.062874408145682,0.0652757521372122,0.0674660481887106,0.074387845449045
2022-07-10,"growth_rate",NA,"estimate",0.0593952021101977,0.0593917011742207,0.00503141674324568,0.0492288204882606,0.0561815014350135,0.0582343676692099,0.0605247494227651,0.0626501874318107,0.0693316365866448
2022-07-11,"growth_rate",NA,"estimate",0.0547091254076558,0.0546331885291256,0.00498876979546037,0.0442708427128269,0.0514313198688254,0.0535118897347435,0.0558393581911154,0.057860508496428,0.0643491885308231
2022-07-12,"growth_rate",NA,"estimate",0.0500698056924582,0.0499154462175854,0.00496257377867799,0.0397048555137743,0.046696177767815,0.0487641236042469,0.0512743920747795,0.0532186134829568,0.0596043499718617
2022-07-13,"growth_rate",NA,"estimate",0.045400620121377,0.0452719459739347,0.00494068877589478,0.0350157805138932,0.0420975876277209,0.0442037711303662,0.0466444539711562,0.0485787112617713,0.0546769859267286
2022-07-14,"growth_rate",NA,"estimate",0.0408948685384721,0.0407303068340916,0.00491312583145348,0.0306586782142472,0.037567316605601,0.0396469882418507,0.0421315735723592,0.0441222732464242,0.0500927070728118
2022-07-15,"growth_rate",NA,"estimate",0.036394154004755,0.0363121567722928,0.00487311492188453,0.026588876862638,0.0331867335732967,0.0351960211864897,0.0377638373920339,0.0396811850654065,0.0455148189105606
2022-07-16,"growth_rate",NA,"estimate",0.0321588150634947,0.0320332887068999,0.00481758578034596,0.0224615125199249,0.0288460187864303,0.0308176068118182,0.0334843314451215,0.0353711761049484,0.0410629727123858
2022-07-17,"growth_rate",NA,"estimate",0.0279386293080853,0.027904057827519,0.00474725256138619,0.0183723423153133,0.0247476031154919,0.0267904028233423,0.0292498773137008,0.0312611124624653,0.0369217925981178
2022-07-18,"growth_rate",NA,"estimate",0.0240143771059497,0.0239299571577464,0.00466629329086021,0.0147161037226515,0.020802008461441,0.0228946956653731,0.0251404642301264,0.0272009187954947,0.0326406843289907
2022-07-19,"growth_rate",NA,"estimate",0.0202334451573002,0.0201123066310083,0.00458148400274324,0.0110318395128281,0.0171296414622288,0.0191472043378711,0.0212993685984362,0.0232443471930594,0.0286143589228211
2022-07-20,"growth_rate",NA,"estimate",0.0165229530755308,0.0164489971080691,0.00450071326638809,0.00761114022838605,0.013646713275378,0.0154779485647266,0.017636912935898,0.0194654166839214,0.0246740676948645
2022-07-21,"growth_rate",NA,"estimate",0.0130240085940359,0.012935242324251,0.00443108481492368,0.00416029029937289,0.0101385743857922,0.0119165558448768,0.0141973816883482,0.0159421781394857,0.0210517552885636
2022-07-22,"growth_rate",NA,"estimate",0.00968461207503154,0.00956430525992803,0.00437717397702333,0.000664481319949928,0.00676919276626087,0.00858458090020784,0.0108179885502608,0.0124363205510606,0.0178275868707503
2022-07-23,"growth_rate",NA,"estimate",0.0064234939241461,0.00632817758822767,0.00434014943379959,-0.00254991320853274,0.00359448949957357,0.00531374633165237,0.00746369281025374,0.00917639123153745,0.0147482193831288
2022-07-24,"growth_rate",NA,"estimate",0.00316895799657716,0.00321819974773337,0.00431816984692122,-0.00571685613846426,0.000592824754447589,0.00230753163425988,0.00428579620889203,0.00595731516612188,0.0115850626718207
2022-07-25,"growth_rate",NA,"estimate",0.000222466675269924,0.000225614723088452,0.00430782032136612,-0.00831756920351754,-0.00237849333548281,-0.000705931711007899,0.00117156388967193,0.0029829207375434,0.00886343385595082
2022-07-26,"growth_rate",NA,"estimate",-0.0026803827161632,-0.00265794801910306,0.00430580975200348,-0.0109813078365425,-0.00523043959361503,-0.00361050854278927,-0.00175133251426886,4.88224631437233e-06,0.00632594186969377
2022-07-27,"growth_rate",NA,"estimate",-0.00551776912145199,-0.00544005949393995,0.00431008824577844,-0.0138527109204176,-0.00810827901577874,-0.00643837411633246,-0.00447991396613672,-0.00273218734055956,0.00345033438843702
2022-07-28,"growth_rate",NA,"estimate",-0.008132290072382,-0.00812714804250926,0.00431995453200899,-0.0165656084078072,-0.0108435824427842,-0.00920329945762198,-0.00717428122668899,-0.00538381375607767,0.000592265165196847
2022-07-29,"growth_rate",NA,"estimate",-0.0107396281748782,-0.0107242239558341,0.00433529994275278,-0.0191161254233331,-0.0135883595540845,-0.0118380454759905,-0.00967071291141703,-0.0079727665539408,-0.00197759873855091
2022-07-30,"growth_rate",NA,"estimate",-0.0133253301240229,-0.0132346705644735,0.0043555536416871,-0.0214978262894727,-0.0162025799563006,-0.0143528764970405,-0.012212034385894,-0.0104824418600121,-0.00442677230185552
2022-07-31,"growth_rate",NA,"estimate",-0.0157449923486154,-0.0156601033414152,0.00437897023952569,-0.024192568054054,-0.0186401170398383,-0.0168378828703927,-0.0147179433964132,-0.0128720636001112,-0.00681252946132513
2022-08-01,"growth_rate",NA,"estimate",-0.0181146442171687,-0.0180003024995887,0.00440263914792126,-0.0263248693578418,-0.0209817900776491,-0.0191248534939009,-0.0171106871714489,-0.0151669078090857,-0.00887496109840188
2022-08-02,"growth_rate",NA,"estimate",-0.0203588552243465,-0.0202532276326316,0.0044231743586823,-0.0286085167027169,-0.0231748507797688,-0.0213782055786018,-0.0193607431970369,-0.017481551506153,-0.0108473668049397
2022-08-03,"growth_rate",NA,"estimate",-0.0225102942406841,-0.0224151231614831,0.00443771169452036,-0.0308974240219896,-0.0253575749186367,-0.0235973864810768,-0.021413451188058,-0.0196074869034785,-0.0131851085969757
2022-08-04,"growth_rate",NA,"estimate",-0.0246028609016909,-0.0244807196258419,0.00444474959564361,-0.033146553196059,-0.0273666859435495,-0.0256982917588615,-0.0234866208626862,-0.0216777724043423,-0.015023031417103
2022-08-05,"growth_rate",NA,"estimate",-0.0265305450824051,-0.0264435285273178,0.00444450396418377,-0.0350515633938883,-0.0292876949384378,-0.027667088623688,-0.0254682284832794,-0.0235298694947103,-0.0174207998666983
2022-08-06,"growth_rate",NA,"estimate",-0.0283259106871276,-0.0282962191110891,0.00443869360689679,-0.0369028814738168,-0.0311403380967939,-0.0294349712589963,-0.0272492684164474,-0.0254051022537034,-0.0196718883222527
2022-08-07,"growth_rate",NA,"estimate",-0.0299410789844962,-0.0300310564556907,0.00442991168335814,-0.0386018280026033,-0.0328193096759418,-0.0310587759423108,-0.0289427217410828,-0.0272871040778196,-0.0215267773401063
2022-08-08,"growth_rate",NA,"estimate",-0.0315193494421886,-0.0316403736603342,0.00442088185216457,-0.0403903819388039,-0.0344830228854695,-0.0326434869876356,-0.0305925554512093,-0.0287638408838763,-0.0232799017172031
2022-08-09,"growth_rate",NA,"estimate",-0.0330807356716861,-0.0331170480551969,0.00441389447264862,-0.0419423886184869,-0.0359485192295956,-0.0340628180631345,-0.0319831496769839,-0.0301676030448927,-0.024701711564895
2022-08-10,"growth_rate",NA,"estimate",-0.0343926713074813,-0.0344549523402097,0.00441057809666479,-0.0436553032264394,-0.0373367439453603,-0.0353876937404861,-0.0333027944583093,-0.0315236303685915,-0.0260966448951209
2022-08-11,"growth_rate",NA,"estimate",-0.0355331118016926,-0.0356493555629229,0.00441196869365577,-0.0448909745221489,-0.0384801057816263,-0.0366094312876085,-0.0344889479976297,-0.0326718502118758,-0.0275683956489352
2022-08-12,"growth_rate",NA,"estimate",-0.0365035071191012,-0.0366972546523903,0.00441870728421125,-0.0458085076949972,-0.0394949151438492,-0.0377191526806729,-0.0355337201525006,-0.0337447107572212,-0.0285805419557727
2022-08-13,"growth_rate",NA,"estimate",-0.0374414966325197,-0.0375976237336799,0.00443118809571178,-0.04681866527637,-0.0403788350201208,-0.0385646393773584,-0.0363986156071345,-0.0346264049659159,-0.0295743467830437
2022-08-14,"growth_rate",NA,"estimate",-0.0381029204074129,-0.0383515749049662,0.00444956707219689,-0.047567479332275,-0.0410779389577634,-0.0392390734382602,-0.0371121172581926,-0.0354202881965923,-0.030204134218857
2022-08-15,"growth_rate",NA,"estimate",-0.038802254053708,-0.038962430071336,0.00447364919172091,-0.0486018716667824,-0.0417150485949731,-0.0397622394039436,-0.0377442349581376,-0.0361011104225623,-0.0308050091984142
2022-08-16,"growth_rate",NA,"estimate",-0.0392113597350968,-0.0394357083811162,0.00450274574641978,-0.0491678421713628,-0.0422057741899415,-0.0402373646303123,-0.0382581272297632,-0.0365262612903845,-0.0312555124113905
2022-08-17,"growth_rate",NA,"estimate",-0.0396061285122614,-0.0397790374313914,0.00453561721486255,-0.0493663407752356,-0.0425099176464531,-0.0406345944903636,-0.0386351383700593,-0.036850069290549,-0.0311199239178027
2022-08-18,"growth_rate",NA,"estimate",-0.0398360436243784,-0.0400019984985619,0.00457060242796534,-0.0492850519944376,-0.0427143768975871,-0.0408756540670257,-0.0388962389874281,-0.0370060465969444,-0.0309675200130426
2022-08-19,"growth_rate",NA,"estimate",-0.0399692112208182,-0.0401159166868782,0.00460598147327963,-0.049245007992328,-0.042992595414674,-0.0411457754121206,-0.0390034898754405,-0.0371462451491706,-0.0308193259729173
2022-08-20,"growth_rate",NA,"estimate",-0.040143377923339,-0.0401336063776021,0.0046405242408871,-0.049425030895629,-0.0430177551367434,-0.0412267187160758,-0.038994904942412,-0.0372275146278331,-0.0305653520622762
2022-08-21,"growth_rate",NA,"estimate",-0.0400398287961482,-0.0400690810466875,0.00467405623194495,-0.0491632128960608,-0.0430697465983785,-0.0412725524099229,-0.0389756769369623,-0.0370992733829845,-0.0304364582499216
2022-08-22,"growth_rate",NA,"estimate",-0.0399244834215875,-0.0399372346511896,0.00470778198481284,-0.049039972600214,-0.0430371140961663,-0.0410973600040633,-0.0388487356922973,-0.0370081295701519,-0.0301042386284428
2022-08-23,"growth_rate",NA,"estimate",-0.0398212767120078,-0.0397534996009235,0.00474411586142331,-0.0487842110133649,-0.0428510575206829,-0.0409902977549493,-0.0386945363939565,-0.0368137403442898,-0.0297879804115505
2022-08-24,"growth_rate",NA,"estimate",-0.039601011221052,-0.0395334842819859,0.00478592575927391,-0.0485527470503979,-0.0427013392902702,-0.0408090461684981,-0.0384589265498123,-0.0366226639304046,-0.0294053030651908
2022-08-25,"growth_rate",NA,"estimate",-0.0393593300145461,-0.0392925919817627,0.00483536856584882,-0.0484813628470508,-0.0425254637597549,-0.0406262566134596,-0.0382516461645331,-0.0362197265167779,-0.0287313010677638
2022-08-26,"growth_rate",NA,"estimate",-0.0391107354905923,-0.0390456238447421,0.00489275901032045,-0.0482386051936415,-0.0422632692707103,-0.0403377253791593,-0.0380369902868759,-0.0360387850997436,-0.0283324024725335
2022-08-27,"growth_rate",NA,"estimate",-0.0389491949715876,-0.0388063717857932,0.00495598816666154,-0.0480196527783,-0.0420358820623742,-0.0400254160802969,-0.0378562324389896,-0.0357624150818565,-0.0281205490656548
2022-08-28,"growth_rate",NA,"estimate",-0.0387959387089491,-0.0385872128335998,0.00502080126037405,-0.0478702404855003,-0.041880313590595,-0.0399401491907528,-0.0376361216289089,-0.0355119618885547,-0.0277524237059427
2022-08-29,"growth_rate",NA,"estimate",-0.0386166353229375,-0.038398722822948,0.00508186088490169,-0.0476709862951692,-0.0417927385645613,-0.0397939297738112,-0.0375351338176774,-0.0353029741228223,-0.0273740274167596
2022-08-30,"growth_rate",NA,"estimate",-0.0384965041895861,-0.0382493326573281,0.00513420006419052,-0.0477143625355157,-0.0416927157530251,-0.0396588570790481,-0.0373204981282298,-0.0351663179976853,-0.0271947532874749
